CommentID,PostID,UserID,ParentCommentID,Content,CreatedAt,UpdatedAt
18,34,6b654c3a-4ade-4da9-a267-5c9ab8730007,,Bạn nghĩ ai sẽ vô địch giải năm nay?,2022-01-22 08:50:21,2023-04-01 15:18:13
1702,11,e34bce11-986f-4fd2-827a-a1cbad17a758,495,Hoàn toàn đồng ý với @nga.nguyen17. Tiềm năng của AI là vô hạn.,2023-12-09 11:09:02,2025-07-04 07:28:51
661,24,b056bf4f-5fca-41ed-a4d6-4e80beeb7d9b,32,"@khanh.tran16, siêu phẩm của cầu thủ đó đúng là không thể tin được!",2024-12-29 07:08:36,2025-08-14 03:25:46
1566,48,16136f3a-0c6c-42ed-8d77-265734a470f9,1013,"@dung.ho75 nói có lý, đa dạng hóa danh mục là chiến lược an toàn nhất.",2025-10-12 08:50:08,
533,42,72d7d5d0-90ce-45d6-aff6-594b45892680,454,Bạn @mai.ngo85 có thể chia sẻ thêm về chi phí được không?,2025-09-08 12:32:30,2025-09-09 23:56:45
455,44,3d597ea0-7f18-489a-8855-e09c59ba9241,335,"Mình không nghĩ vậy, @viet.huynh65. Phong độ của họ khá thất thường.",2025-04-06 01:48:48,2025-04-24 23:53:29
241,13,45d67185-7732-46ce-b99c-93197a66fb41,16,"@phuong.nguyen29 nói có lý, đa dạng hóa danh mục là chiến lược an toàn nhất.",2025-08-15 09:44:22,
183,20,26221568-2dd9-4f97-87cc-30caf520e300,64,"Cảm ơn gợi ý của @nga.phan87, mình sẽ cân nhắc địa điểm này.",2024-03-13 06:50:31,2024-03-21 04:10:15
934,25,68730859-9553-4fd9-bef2-555effa9a24f,571,Bạn @an.nguyen54 có thể chia sẻ thêm về chi phí được không?,2025-02-26 18:12:44,2025-04-23 08:09:35
104,45,068b8c0a-8f78-423d-b293-1ad31d4ada34,67,"@thanh.nguyen93, siêu phẩm của cầu thủ đó đúng là không thể tin được!",2024-10-08 05:19:10,2025-05-21 07:56:01
1210,36,54f99967-b1e7-4381-a84b-b371f4dca18b,,Hè này nên đi biển nào đẹp mà vắng người nhỉ?,2021-05-16 17:46:21,2022-09-08 01:10:57
947,2,c76ec385-7bb5-4a48-9a2d-8e417c95909f,,Lãi suất tiết kiệm dạo này có vẻ không hấp dẫn lắm.,2021-04-13 20:47:44,
1925,13,8970e406-9b50-4e00-a95a-5981ff43a890,,Cầu thủ yêu thích của mọi người là ai?,2025-03-11 20:18:51,
950,11,c76ec385-7bb5-4a48-9a2d-8e417c95909f,56,"Pin của máy này đúng là một điểm trừ lớn, @nga.phan87 ạ.",2024-08-17 01:45:57,2025-02-21 02:50:42
161,1,c2b7fb43-1a1f-43be-bb58-459a6035034c,139,"Mình cũng từng đến đó, cảnh đẹp thực sự nhưng dịch vụ chưa tốt lắm.",2023-08-10 21:41:04,2024-02-26 21:56:52
240,32,45d67185-7732-46ce-b99c-93197a66fb41,,Bạn nghĩ ai sẽ vô địch giải năm nay?,2021-02-20 11:42:28,2022-02-10 21:21:55
1330,16,4b55fb02-6e30-4507-8188-323d0418e549,581,Hoàn toàn đồng ý với @an.huynh62. Tiềm năng của AI là vô hạn.,2024-11-06 09:47:05,2025-04-26 13:05:04
1387,23,ea410176-f32c-4a93-b7bb-88f45b627720,,Bạn nghĩ ai sẽ vô địch giải năm nay?,2021-09-15 06:02:43,2023-12-01 19:47:29
1141,36,cbfb55b3-3380-4ef8-951b-8cb61c37e9d6,630,"Cảm ơn gợi ý của @giang.dang12, mình sẽ cân nhắc địa điểm này.",2025-10-09 17:20:21,2025-10-12 11:13:39
349,9,2ce01aad-5a0e-481d-b48c-382fe9a44381,,Cầu thủ yêu thích của mọi người là ai?,2025-08-08 10:19:03,
1540,23,d0ae899a-a47e-40e7-a1d6-d1535cd14050,,Hệ điều hành mới cập nhật có lỗi gì không mọi người?,2021-06-20 21:18:11,
277,45,e31c97ef-6df9-4973-830e-296b7767e786,119,"@minh.vu48, siêu phẩm của cầu thủ đó đúng là không thể tin được!",2025-07-20 00:00:28,2025-08-29 08:23:40
1014,35,f7917acf-8898-48f9-9230-807efbf161dd,820,"Mình cũng từng đến đó, cảnh đẹp thực sự nhưng dịch vụ chưa tốt lắm.",2025-01-12 12:46:07,2025-07-10 21:11:37
1770,15,b13543fe-01b6-461e-a0ca-69f31cc0aa2d,918,"Mình cũng từng đến đó, cảnh đẹp thực sự nhưng dịch vụ chưa tốt lắm.",2025-10-04 10:35:55,2025-10-10 02:25:56
1586,8,de2a2b2d-ecf8-4c2c-894b-ddf63680f99a,1254,"@trang.duong72 nói có lý, đa dạng hóa danh mục là chiến lược an toàn nhất.",2025-03-23 02:28:48,2025-04-27 17:40:07
1721,37,052ebf6c-7419-48de-b86d-f5d2ea1b5069,1314,Hoàn toàn đồng ý với @nga.bui58. Tiềm năng của AI là vô hạn.,2024-08-09 23:27:40,
1042,49,3a9f9977-8f1f-4051-8b13-6a3ce848d0fa,986,"Mình không nghĩ vậy, @trung.phan13. Phong độ của họ khá thất thường.",2024-02-21 11:46:44,2025-04-14 01:55:04
125,10,558cdd20-e089-414a-b7bd-18fca64d2608,,Mẫu điện thoại mới ra mắt có đáng tiền không?,2021-04-26 02:22:40,
800,43,ad430d70-4140-4b24-a017-69775e91dccb,731,"Cảm ơn gợi ý của @huy.dang91, mình sẽ cân nhắc địa điểm này.",2025-03-26 09:26:48,2025-07-21 03:44:44
245,12,ef26d43b-4f10-4163-8174-6210edb0dceb,,Ai có kinh nghiệm du lịch một mình không?,2022-01-02 02:20:17,2024-03-12 08:42:19
614,15,b3fea15e-e79d-47c5-9654-871ab8adf20b,276,"Cảm ơn chia sẻ của @ha.ngo45, rất hữu ích cho người mới như mình.",2025-10-09 07:15:32,2025-10-11 04:57:55
1229,42,97f9eaea-801b-44c2-99d2-119882ed170a,,Ai có kinh nghiệm du lịch một mình không?,2024-02-03 18:23:51,
1379,4,425306e0-588b-4e46-b172-a24a9fb85667,,Ai có kinh nghiệm du lịch một mình không?,2024-06-25 16:03:17,
943,24,c76ec385-7bb5-4a48-9a2d-8e417c95909f,647,"Mình vừa cập nhật xong, có vẻ mượt hơn nhưng hơi nóng máy.",2025-05-17 00:27:11,2025-08-22 02:12:24
204,11,f71236dc-e977-45d8-96b4-d2b25a04b364,,Mẫu điện thoại mới ra mắt có đáng tiền không?,2025-04-02 00:49:01,2025-06-17 00:18:20
1046,23,3409096c-49f5-4e2c-8d80-75f550174be7,124,"@long.pham43 nói có lý, đa dạng hóa danh mục là chiến lược an toàn nhất.",2023-07-14 23:13:29,2025-05-01 23:00:25
1564,50,890c97b5-b1df-41c1-a192-4f6a6b86c165,941,"Pin của máy này đúng là một điểm trừ lớn, @ngoc.phan89 ạ.",2025-08-10 09:55:30,2025-10-05 03:47:32
1406,29,ae60094a-ce56-42f6-8a10-a68c0b3858bc,,Hè này nên đi biển nào đẹp mà vắng người nhỉ?,2022-08-26 19:47:36,2024-12-30 18:27:21
1385,48,ea410176-f32c-4a93-b7bb-88f45b627720,1345,"Pin của máy này đúng là một điểm trừ lớn, @khanh.phan47 ạ.",2022-02-15 04:06:05,2022-12-07 08:49:50
632,24,b90b4730-cfb7-453d-8f46-364d39e9693c,574,"Tôi đồng ý với @an.nguyen54, giai đoạn này nên cẩn trọng.",2025-10-08 05:06:19,
1547,26,d0ae899a-a47e-40e7-a1d6-d1535cd14050,,Mình đang tìm review chi tiết về chuyến đi Hà Giang.,2021-02-15 09:08:22,
1443,39,baf3ea12-992f-4397-8b59-b2fd97ab99e6,1184,"@ngoc.hoang71 nói có lý, đa dạng hóa danh mục là chiến lược an toàn nhất.",2022-12-03 03:53:40,
50,41,33694092-0610-4088-8274-cedd56c1a2ec,3,"Cảm ơn chia sẻ của @thao.tran50, rất hữu ích cho người mới như mình.",2025-03-27 02:12:53,2025-06-07 15:51:35
1326,24,4b55fb02-6e30-4507-8188-323d0418e549,,Cổ phiếu ngành công nghệ đang dẫn dắt thị trường.,2021-01-26 18:16:26,2025-01-26 17:54:24
1152,30,903d2e0b-4282-4864-bf5a-f93fbcb0548d,1026,Bạn @ly.tran34 có thể chia sẻ thêm về chi phí được không?,2025-10-01 06:31:57,2025-10-02 12:05:15
1171,46,a475ef2c-d5c9-48a4-83ef-d04d1595b97e,,Cầu thủ yêu thích của mọi người là ai?,2025-03-14 00:24:24,2025-05-09 15:30:54
1053,47,3409096c-49f5-4e2c-8d80-75f550174be7,19,"Cảm ơn chia sẻ của @uyen.huynh30, rất hữu ích cho người mới như mình.",2025-09-23 04:37:52,2025-10-05 23:41:35
1920,20,8970e406-9b50-4e00-a95a-5981ff43a890,1829,Hoàn toàn đồng ý với @long.le3. Tiềm năng của AI là vô hạn.,2023-11-20 12:58:03,2024-11-08 06:13:55
149,50,f0f22b95-c10f-42e1-92b4-bcb0899b945e,,AI đang thay đổi thế giới nhanh hơn chúng ta tưởng.,2023-11-09 15:11:38,2025-05-09 10:15:50
669,30,b056bf4f-5fca-41ed-a4d6-4e80beeb7d9b,263,"@vy.hoang43 nói có lý, đa dạng hóa danh mục là chiến lược an toàn nhất.",2024-12-20 05:00:17,2025-07-29 12:11:40
1573,6,dcc6fec8-9b34-4630-b0c0-58473b4b05d3,,Hè này nên đi biển nào đẹp mà vắng người nhỉ?,2023-02-07 20:03:39,
721,19,03131c47-3d3b-4c55-9335-ba7174b609bb,,"Có ai có kinh nghiệm đầu tư vàng không, chia sẻ cho mình với!",2025-01-21 22:17:30,
981,32,090e12ce-980c-4f11-8812-340313f78ed0,,Mình đang tìm review chi tiết về chuyến đi Hà Giang.,2025-03-03 07:38:14,2025-09-16 08:53:40
1,17,b1c13a86-f3f3-4296-9ba5-03cce3a8b118,,AI đang thay đổi thế giới nhanh hơn chúng ta tưởng.,2025-04-30 02:22:53,2025-08-14 06:24:02
371,5,fc164408-145d-450e-84f6-df51ec926eca,202,"@huy.phan78, siêu phẩm của cầu thủ đó đúng là không thể tin được!",2025-09-28 05:33:38,2025-10-06 01:34:26
1662,13,665e29a7-8bc4-4988-b103-40afcf4bde3a,1361,"Mình không nghĩ vậy, @yen.le9. Phong độ của họ khá thất thường.",2024-10-20 19:03:57,2025-04-21 15:42:49
672,49,b056bf4f-5fca-41ed-a4d6-4e80beeb7d9b,,"Có ai có kinh nghiệm đầu tư vàng không, chia sẻ cho mình với!",2024-11-14 21:08:48,2025-04-30 06:16:10
1593,34,de2a2b2d-ecf8-4c2c-894b-ddf63680f99a,764,"Cảm ơn gợi ý của @huong.huynh38, mình sẽ cân nhắc địa điểm này.",2025-10-12 06:51:31,
272,24,e31c97ef-6df9-4973-830e-296b7767e786,34,"Cảm ơn chia sẻ của @khanh.tran16, rất hữu ích cho người mới như mình.",2025-05-04 13:45:47,2025-09-07 16:28:35
238,32,45d67185-7732-46ce-b99c-93197a66fb41,,Trận đấu tối qua mãn nhãn thật sự!,2024-10-10 11:55:33,2025-07-10 08:02:03
221,5,da97631f-a81c-4c05-b568-75b060d3146c,47,Hoàn toàn đồng ý với @cuong.do38. Tiềm năng của AI là vô hạn.,2025-09-26 00:11:07,2025-10-07 05:46:57
1896,3,be842cff-a287-403f-8e0e-435ce85830f5,14,"Mình không nghĩ vậy, @phuong.nguyen29. Phong độ của họ khá thất thường.",2025-01-23 07:02:35,2025-02-20 09:53:07
635,46,b90b4730-cfb7-453d-8f46-364d39e9693c,418,"Tôi đồng ý với @lan.nguyen31, giai đoạn này nên cẩn trọng.",2023-04-30 04:23:00,2024-06-22 02:30:59
6,43,b1c13a86-f3f3-4296-9ba5-03cce3a8b118,,Mẫu điện thoại mới ra mắt có đáng tiền không?,2024-06-10 04:11:24,2025-07-13 20:35:03
1212,27,54f99967-b1e7-4381-a84b-b371f4dca18b,783,Chính xác! Lối chơi của đội bóng này quá thuyết phục.,2022-07-31 16:33:07,2025-09-09 22:06:54
380,16,674d8dfb-d588-4512-8ca9-941665abd3ba,,Trận đấu tối qua mãn nhãn thật sự!,2024-08-23 10:37:39,
1156,23,903d2e0b-4282-4864-bf5a-f93fbcb0548d,1123,"@trung.duong7, siêu phẩm của cầu thủ đó đúng là không thể tin được!",2025-01-20 16:50:47,2025-02-18 07:29:44
1627,10,4615fdae-422e-4cf2-bf1e-46b8c3c3d7de,,Hè này nên đi biển nào đẹp mà vắng người nhỉ?,2021-12-27 14:37:30,
731,43,6d0ff78f-d123-4e4d-8ad9-f561b7c2bfa1,6,"Mình cũng từng đến đó, cảnh đẹp thực sự nhưng dịch vụ chưa tốt lắm.",2024-10-01 16:14:15,2024-12-04 16:44:38
1158,46,903d2e0b-4282-4864-bf5a-f93fbcb0548d,621,"Mình vừa cập nhật xong, có vẻ mượt hơn nhưng hơi nóng máy.",2023-11-08 06:45:26,2024-09-28 22:27:03
1169,4,a475ef2c-d5c9-48a4-83ef-d04d1595b97e,378,"Cảm ơn gợi ý của @phuong.dang46, mình sẽ cân nhắc địa điểm này.",2024-10-11 14:48:18,2025-03-28 00:11:24
926,40,d237f7a5-889b-4d82-ba71-5a182faddcfb,,Mọi người nghĩ sao về thị trường chứng khoán tuần tới?,2024-11-04 22:39:24,2025-08-01 14:13:16
1584,46,f1c8d0c6-0d8a-4442-87f3-76a3350c696f,668,Hoàn toàn đồng ý với @thang.duong74. Tiềm năng của AI là vô hạn.,2024-07-16 14:59:17,
415,7,6d0aaf6e-3dfe-4890-aefb-8bb73af2c068,,AI đang thay đổi thế giới nhanh hơn chúng ta tưởng.,2025-07-16 13:46:43,2025-08-19 05:42:21
454,42,3d597ea0-7f18-489a-8855-e09c59ba9241,286,Chính xác! Lối chơi của đội bóng này quá thuyết phục.,2025-08-31 01:22:51,
565,48,4f196b62-051a-4252-8f90-3f551a46764a,331,"@giang.pham59, siêu phẩm của cầu thủ đó đúng là không thể tin được!",2024-12-12 09:05:07,2025-09-12 08:09:05
1883,15,5faa0c5e-ef10-4b57-9a7d-9e2d69316dd5,640,Bạn @phuc.ngo62 có thể chia sẻ thêm về chi phí được không?,2023-07-09 19:47:27,2024-01-12 01:06:34
59,39,6eed39c9-83b8-43e6-95ab-83c9625e1bf8,31,"Mình không nghĩ vậy, @khanh.tran16. Phong độ của họ khá thất thường.",2022-05-04 21:25:35,2022-06-03 16:30:17
459,41,3d597ea0-7f18-489a-8855-e09c59ba9241,,Cầu thủ yêu thích của mọi người là ai?,2022-03-29 11:03:10,2022-09-15 03:06:39
1591,19,de2a2b2d-ecf8-4c2c-894b-ddf63680f99a,761,"Mình nghĩ ngược lại, đây là cơ hội tốt để bắt đáy một số mã tiềm năng.",2024-07-02 00:04:16,2024-11-27 13:24:28
154,27,f0f22b95-c10f-42e1-92b4-bcb0899b945e,,Lãi suất tiết kiệm dạo này có vẻ không hấp dẫn lắm.,2022-10-01 08:39:00,
260,35,9f010aa5-3bc0-454a-943d-06055f729f48,4,"Mình nghĩ ngược lại, đây là cơ hội tốt để bắt đáy một số mã tiềm năng.",2025-09-01 21:55:00,2025-09-12 22:55:30
67,45,6fa3fa03-a468-4ae0-8789-2f0d52493a6a,,Cổ phiếu ngành công nghệ đang dẫn dắt thị trường.,2024-08-04 15:21:57,2025-09-22 13:09:32
1217,20,7343136b-2e88-4971-b8fa-5c716baf69c5,362,"Mình cũng từng đến đó, cảnh đẹp thực sự nhưng dịch vụ chưa tốt lắm.",2024-06-14 10:51:14,
1496,11,f4e8c5e8-1322-4d81-8395-e0d785d687f5,,Ai có kinh nghiệm du lịch một mình không?,2023-08-27 23:42:15,2023-09-06 09:42:28
510,22,1866def4-c854-4bcc-a696-595f48c456c7,,"Có ai có kinh nghiệm đầu tư vàng không, chia sẻ cho mình với!",2023-05-09 22:28:50,2024-12-04 14:19:56
544,44,72d7d5d0-90ce-45d6-aff6-594b45892680,62,"Cảm ơn gợi ý của @nga.phan87, mình sẽ cân nhắc địa điểm này.",2022-01-11 14:21:19,2024-07-10 10:06:37
173,42,1d837871-8735-4141-83d9-592d9aef042a,111,"Mình vừa cập nhật xong, có vẻ mượt hơn nhưng hơi nóng máy.",2025-08-04 15:47:00,2025-08-28 03:06:22
1439,4,baf3ea12-992f-4397-8b59-b2fd97ab99e6,1379,"Pin của máy này đúng là một điểm trừ lớn, @ngoc.hoang58 ạ.",2024-11-28 22:48:59,2025-09-05 18:59:31
711,28,b191e786-b25e-4774-b46a-d81200752052,460,Hoàn toàn đồng ý với @mai.ngo85. Tiềm năng của AI là vô hạn.,2024-11-07 10:32:46,2025-02-11 20:26:37
1417,35,84b8c629-f1f2-412f-8c6f-a868ac314122,586,"Mình vừa cập nhật xong, có vẻ mượt hơn nhưng hơi nóng máy.",2025-09-21 05:05:20,2025-10-03 11:49:09
956,20,46d3ff51-b202-4f17-8491-52deeea23be1,631,Hoàn toàn đồng ý với @giang.dang12. Tiềm năng của AI là vô hạn.,2025-09-05 23:47:43,2025-10-07 03:35:16
406,44,0f8c2cba-0c9f-4de9-9cfb-e4c3a8aa3020,335,"Mình nghĩ ngược lại, đây là cơ hội tốt để bắt đáy một số mã tiềm năng.",2025-09-18 12:44:27,
1150,50,903d2e0b-4282-4864-bf5a-f93fbcb0548d,1139,"Cảm ơn chia sẻ của @tuan.vo26, rất hữu ích cho người mới như mình.",2025-06-12 13:23:02,2025-06-19 02:37:19
1303,10,3ce44e1a-9a8b-4da5-8152-2970fafb2922,1185,"Pin của máy này đúng là một điểm trừ lớn, @ngoc.hoang71 ạ.",2025-07-16 08:29:47,
1655,22,d1635d17-86e6-4541-8a63-69f6903f7e07,112,"Mình cũng từng đến đó, cảnh đẹp thực sự nhưng dịch vụ chưa tốt lắm.",2023-04-03 06:45:14,2024-07-22 15:29:29
682,5,efc806fe-553d-41b2-9be3-0c55e6416007,122,"Mình nghĩ ngược lại, đây là cơ hội tốt để bắt đáy một số mã tiềm năng.",2023-08-09 17:10:17,
1248,17,6f0a44cd-03bc-4d05-89e8-677b1a1c9629,103,"Mình không nghĩ vậy, @nam.nguyen21. Phong độ của họ khá thất thường.",2025-09-24 09:04:26,2025-10-07 07:58:46
917,31,eea6a721-d4a0-472a-89df-4aab251135fd,361,"@uyen.nguyen28, siêu phẩm của cầu thủ đó đúng là không thể tin được!",2024-12-12 00:08:57,2024-12-20 18:35:15
74,18,2cc4a664-5344-4d07-9400-8642f7a67053,48,"@cuong.do38, siêu phẩm của cầu thủ đó đúng là không thể tin được!",2025-09-13 17:13:49,2025-10-08 22:20:23
1050,30,3409096c-49f5-4e2c-8d80-75f550174be7,716,"@binh.bui59, siêu phẩm của cầu thủ đó đúng là không thể tin được!",2025-09-15 22:54:12,2025-10-07 16:23:36
1146,32,cbfb55b3-3380-4ef8-951b-8cb61c37e9d6,439,"Mình không nghĩ vậy, @ngoc.hoang46. Phong độ của họ khá thất thường.",2025-07-24 11:22:31,
442,33,9ea02c82-0222-47b0-b7e8-1685eaf1a7d7,,Cầu thủ yêu thích của mọi người là ai?,2023-12-06 00:20:33,2024-11-06 12:53:55
449,2,9ea02c82-0222-47b0-b7e8-1685eaf1a7d7,327,Hoàn toàn đồng ý với @giang.pham59. Tiềm năng của AI là vô hạn.,2025-10-12 06:52:59,
1615,21,0b5b8c26-f5e6-4918-94b6-97cb81144a1e,381,"Tôi đồng ý với @phuong.dang46, giai đoạn này nên cẩn trọng.",2025-07-01 07:38:10,2025-08-12 17:12:53
298,12,82a6e2a7-2fb1-4f26-b869-f784aeac3448,107,"Mình cũng từng đến đó, cảnh đẹp thực sự nhưng dịch vụ chưa tốt lắm.",2025-10-12 10:52:31,
475,44,068eab4c-e244-4067-a25b-5c39c4243335,,Hệ điều hành mới cập nhật có lỗi gì không mọi người?,2022-03-31 02:40:11,2023-09-24 07:40:23
1201,30,54f99967-b1e7-4381-a84b-b371f4dca18b,356,"Mình không nghĩ vậy, @cuong.nguyen2. Phong độ của họ khá thất thường.",2025-06-06 08:54:26,2025-07-16 15:11:31
1416,49,84b8c629-f1f2-412f-8c6f-a868ac314122,1174,Bạn @ngoc.hoang71 có thể chia sẻ thêm về chi phí được không?,2025-08-06 21:23:58,2025-08-15 13:47:27
1732,49,a1b3e507-127b-4966-931e-49e72a9fd248,,Ai có kinh nghiệm du lịch một mình không?,2021-10-18 23:47:07,2023-03-09 08:13:16
939,49,c76ec385-7bb5-4a48-9a2d-8e417c95909f,265,"Mình không nghĩ vậy, @vy.hoang43. Phong độ của họ khá thất thường.",2025-09-10 21:49:01,2025-10-09 22:48:15
1308,15,3ce44e1a-9a8b-4da5-8152-2970fafb2922,,Ai có kinh nghiệm du lịch một mình không?,2023-04-08 11:00:28,2025-09-27 02:27:03
1845,2,199e9964-4bd3-4256-9712-80cbec5f60e5,535,Chính xác! Lối chơi của đội bóng này quá thuyết phục.,2025-06-23 23:53:02,2025-08-05 17:46:48
1290,14,7762a243-b058-43c0-8673-e8dec2b7e69a,707,Chính xác! Lối chơi của đội bóng này quá thuyết phục.,2025-09-21 21:49:02,2025-10-11 07:18:23
1579,3,dcc6fec8-9b34-4630-b0c0-58473b4b05d3,,Trận đấu tối qua mãn nhãn thật sự!,2021-08-31 01:13:22,2022-08-14 19:08:58
1101,3,37848612-cce9-420c-b9c5-165185a1cf47,236,"@quan.ly98, siêu phẩm của cầu thủ đó đúng là không thể tin được!",2025-10-07 10:32:08,2025-10-11 05:14:00
1261,9,6f0a44cd-03bc-4d05-89e8-677b1a1c9629,,AI đang thay đổi thế giới nhanh hơn chúng ta tưởng.,2024-05-25 01:45:19,2024-06-18 11:20:53
1061,26,2ba25d27-054a-4276-b617-b09400506beb,675,"Pin của máy này đúng là một điểm trừ lớn, @hung.le27 ạ.",2025-07-01 02:42:16,2025-09-13 22:17:31
307,44,a2d5e807-e029-498a-b712-cff822988c18,95,"Mình không nghĩ vậy, @linh.nguyen73. Phong độ của họ khá thất thường.",2024-10-22 11:57:15,
484,35,f80007f3-1699-4187-a951-9485f726f93a,189,Bạn @trang.ho69 có thể chia sẻ thêm về chi phí được không?,2025-09-10 07:18:46,2025-09-15 14:37:07
1689,2,9fd87b6b-e1d6-4866-80a8-81acf6f4f257,839,"Pin của máy này đúng là một điểm trừ lớn, @hieu.dang14 ạ.",2025-10-06 20:59:56,2025-10-09 01:25:40
269,40,3659ba56-1673-4e28-a06e-494184f2b2f1,178,Hoàn toàn đồng ý với @giang.ho49. Tiềm năng của AI là vô hạn.,2024-03-21 20:00:49,2025-03-17 04:43:10
1343,18,74c820c9-1b60-47da-ae3d-c78c21166412,751,"Mình nghĩ ngược lại, đây là cơ hội tốt để bắt đáy một số mã tiềm năng.",2025-10-01 01:12:57,2025-10-05 17:42:12
461,31,3d597ea0-7f18-489a-8855-e09c59ba9241,341,"Cảm ơn chia sẻ của @mai.ho42, rất hữu ích cho người mới như mình.",2025-10-06 11:37:09,2025-10-08 18:08:51
953,9,46d3ff51-b202-4f17-8491-52deeea23be1,864,"@yen.phan41, siêu phẩm của cầu thủ đó đúng là không thể tin được!",2024-12-22 11:24:48,2024-12-31 18:02:04
772,28,71559a06-dc20-4bd6-a856-b7d3dfc7342c,711,"Cảm ơn gợi ý của @binh.bui59, mình sẽ cân nhắc địa điểm này.",2024-11-07 23:35:02,
532,50,6f3311a2-30ea-47fc-816b-00a60a5793c2,,AI đang thay đổi thế giới nhanh hơn chúng ta tưởng.,2022-10-05 05:46:58,2024-06-28 10:14:40
1514,44,83985159-bd84-419d-bf60-254aebb0262f,475,"Mình không nghĩ vậy, @son.huynh36. Phong độ của họ khá thất thường.",2024-10-16 23:49:22,2025-07-03 09:52:21
1036,13,6c2b17dc-1858-4419-8276-6599c7b6ed41,994,"Mình không nghĩ vậy, @anh.ho88. Phong độ của họ khá thất thường.",2025-10-06 09:06:11,2025-10-10 06:46:25
504,25,1866def4-c854-4bcc-a696-595f48c456c7,,Ai có kinh nghiệm du lịch một mình không?,2025-04-26 17:26:44,2025-08-05 13:17:20
469,18,1b9190c4-9957-48d4-b8e2-e751d28ae4e9,48,"Mình cũng từng đến đó, cảnh đẹp thực sự nhưng dịch vụ chưa tốt lắm.",2025-09-22 09:20:52,2025-10-04 10:02:11
98,6,068b8c0a-8f78-423d-b293-1ad31d4ada34,23,"Mình nghĩ ngược lại, đây là cơ hội tốt để bắt đáy một số mã tiềm năng.",2023-10-10 21:53:29,2023-12-12 04:22:07
471,32,068eab4c-e244-4067-a25b-5c39c4243335,238,"Mình cũng từng đến đó, cảnh đẹp thực sự nhưng dịch vụ chưa tốt lắm.",2025-04-22 23:08:44,2025-08-10 06:05:06
1412,50,ae60094a-ce56-42f6-8a10-a68c0b3858bc,1072,"Mình vừa cập nhật xong, có vẻ mượt hơn nhưng hơi nóng máy.",2024-10-09 03:26:57,2025-08-14 14:16:06
677,12,efc806fe-553d-41b2-9be3-0c55e6416007,494,Chính xác! Lối chơi của đội bóng này quá thuyết phục.,2025-09-11 23:29:31,2025-10-05 17:23:48
724,32,03131c47-3d3b-4c55-9335-ba7174b609bb,,Trận đấu tối qua mãn nhãn thật sự!,2023-03-16 09:37:19,2024-10-08 16:59:29
1321,33,9ee675a6-df62-4830-b7cf-882716155ab2,121,"@minh.vu48, siêu phẩm của cầu thủ đó đúng là không thể tin được!",2025-02-11 21:00:50,2025-03-05 19:26:55
1570,15,16136f3a-0c6c-42ed-8d77-265734a470f9,,Ai có kinh nghiệm du lịch một mình không?,2022-03-07 10:47:48,2022-05-06 12:45:47
1401,9,2ed9319f-2ae6-402b-af4a-60afa76d3a0e,,Mẫu điện thoại mới ra mắt có đáng tiền không?,2022-11-02 17:07:59,2024-09-30 10:51:35
4,35,b1c13a86-f3f3-4296-9ba5-03cce3a8b118,,Lãi suất tiết kiệm dạo này có vẻ không hấp dẫn lắm.,2022-12-05 18:22:02,2023-12-11 15:37:36
1353,22,b267cf12-0d28-491b-b821-12def71bd372,1268,"Mình không nghĩ vậy, @dung.bui67. Phong độ của họ khá thất thường.",2025-02-15 14:58:37,
1120,5,461f4df7-ebed-4c69-8f17-2db9e68af074,303,"@an.pham92 nói có lý, đa dạng hóa danh mục là chiến lược an toàn nhất.",2025-10-07 07:12:49,2025-10-11 19:13:26
243,9,45d67185-7732-46ce-b99c-93197a66fb41,133,Bạn @uyen.hoang77 có thể chia sẻ thêm về chi phí được không?,2023-05-31 00:10:08,2025-04-21 22:09:26
1704,5,e34bce11-986f-4fd2-827a-a1cbad17a758,303,"Tôi đồng ý với @an.pham92, giai đoạn này nên cẩn trọng.",2025-08-10 02:40:04,2025-10-09 14:17:32
902,27,5d95432f-fd4f-4afe-a9b4-c848100d686f,666,Bạn @thang.duong74 có thể chia sẻ thêm về chi phí được không?,2025-05-24 17:58:15,
115,15,9bc45ca6-ead5-452f-9835-b57f4afa4c6b,,Bạn nghĩ ai sẽ vô địch giải năm nay?,2024-12-22 23:35:01,
1685,38,9fd87b6b-e1d6-4866-80a8-81acf6f4f257,790,"Mình không nghĩ vậy, @quan.tran70. Phong độ của họ khá thất thường.",2025-09-08 02:38:54,2025-09-30 00:20:19
787,14,02682162-576c-4e38-acc1-3112c0d1b8cc,,Hệ điều hành mới cập nhật có lỗi gì không mọi người?,2025-04-28 02:58:38,2025-08-12 19:22:24
1170,20,a475ef2c-d5c9-48a4-83ef-d04d1595b97e,978,"Mình nghĩ ngược lại, đây là cơ hội tốt để bắt đáy một số mã tiềm năng.",2025-06-20 23:31:30,
214,31,da97631f-a81c-4c05-b568-75b060d3146c,197,"@trang.ho69, siêu phẩm của cầu thủ đó đúng là không thể tin được!",2023-08-24 05:49:35,2023-09-13 05:31:44
980,21,090e12ce-980c-4f11-8812-340313f78ed0,203,"Mình vừa cập nhật xong, có vẻ mượt hơn nhưng hơi nóng máy.",2022-02-16 15:40:37,2025-05-21 12:25:25
